date,curve,tenor,rate,rate_stressed
2019-08-29,INRZeroCurve,15yr,6.8860,6.8860
2019-08-28,INRZeroCurve,15yr,6.85,6.85
2019-08-27,INRZeroCurve,15yr,6.8450,6.8450
2019-08-26,INRZeroCurve,15yr,6.9230,6.9230
2019-08-23,INRZeroCurve,15yr,6.9030,6.9030
2019-08-22,INRZeroCurve,15yr,6.9090,6.9090
2019-08-21,INRZeroCurve,15yr,6.9280,6.9280
2019-08-20,INRZeroCurve,15yr,6.9070,6.9070
2019-08-19,INRZeroCurve,15yr,6.8720,6.8720
2019-08-16,INRZeroCurve,15yr,6.94,6.94
2019-08-14,INRZeroCurve,15yr,6.8570,6.8570
2019-08-13,INRZeroCurve,15yr,6.8070,6.8070
2019-08-09,INRZeroCurve,15yr,6.7640,6.7640
2019-08-08,INRZeroCurve,15yr,6.8020,6.8020
2019-08-07,INRZeroCurve,15yr,6.7790,6.7790
2019-08-06,INRZeroCurve,15yr,6.8210,6.8210
2019-08-05,INRZeroCurve,15yr,6.7970,6.7970
2019-08-02,INRZeroCurve,15yr,6.8210,6.8210
2019-08-01,INRZeroCurve,15yr,6.8330,6.8330
2019-07-31,INRZeroCurve,15yr,6.7680,6.7680
2019-07-30,INRZeroCurve,15yr,6.8030,6.8030
2019-07-29,INRZeroCurve,15yr,6.8940,6.8940
2019-07-26,INRZeroCurve,15yr,6.90,6.90
2019-07-25,INRZeroCurve,15yr,6.8130,6.8130
2019-07-24,INRZeroCurve,15yr,6.79,6.79
2019-07-23,INRZeroCurve,15yr,6.79,6.79
2019-07-22,INRZeroCurve,15yr,6.7520,6.7520
2019-07-19,INRZeroCurve,15yr,6.7410,6.7410
2019-07-18,INRZeroCurve,15yr,6.7410,6.7410
2019-07-17,INRZeroCurve,15yr,6.6730,6.6730
2019-07-16,INRZeroCurve,15yr,6.7110,6.7110
2019-07-15,INRZeroCurve,15yr,6.7520,6.7520
2019-07-12,INRZeroCurve,15yr,6.7490,6.7490
2019-07-11,INRZeroCurve,15yr,6.7720,6.7720
2019-07-10,INRZeroCurve,15yr,6.8240,6.8240
2019-07-09,INRZeroCurve,15yr,6.8090,6.8090
2019-07-08,INRZeroCurve,15yr,6.8190,6.8190
2019-07-05,INRZeroCurve,15yr,6.9380,6.9380
2019-07-04,INRZeroCurve,15yr,6.9890,6.9890
2019-07-03,INRZeroCurve,15yr,7.0220,7.0220
2019-07-02,INRZeroCurve,15yr,7.0660,7.0660
2019-07-01,INRZeroCurve,15yr,7.0740,7.0740
2019-06-28,INRZeroCurve,15yr,7.0690,7.0690
2019-06-27,INRZeroCurve,15yr,7.0860,7.0860
2019-06-26,INRZeroCurve,15yr,7.0640,7.0640
2019-06-25,INRZeroCurve,15yr,7.0530,7.0530
2019-06-24,INRZeroCurve,15yr,7.0360,7.0360
2019-06-21,INRZeroCurve,15yr,6.9610,6.9610
2019-06-20,INRZeroCurve,15yr,7.0480,7.0480
2019-06-19,INRZeroCurve,15yr,7.0220,7.0220
2019-06-18,INRZeroCurve,15yr,7.1490,7.1490
2019-06-17,INRZeroCurve,15yr,7.1390,7.1390
2019-06-14,INRZeroCurve,15yr,7.2720,7.2720
2019-06-13,INRZeroCurve,15yr,7.2570,7.2570
2019-06-12,INRZeroCurve,15yr,7.2950,7.2950
2019-06-11,INRZeroCurve,15yr,7.2890,7.2890
2019-06-10,INRZeroCurve,15yr,7.2440,7.2440
2019-06-07,INRZeroCurve,15yr,7.2140,7.2140
2019-06-06,INRZeroCurve,15yr,7.3110,7.3110
2019-06-04,INRZeroCurve,15yr,7.2840,7.2840
2019-06-03,INRZeroCurve,15yr,7.2950,7.2950
2019-05-31,INRZeroCurve,15yr,7.4040,7.4040
2019-05-30,INRZeroCurve,15yr,7.3730,7.3730
2019-05-29,INRZeroCurve,15yr,7.4040,7.4040
2019-05-28,INRZeroCurve,15yr,7.4480,7.4480
2019-05-27,INRZeroCurve,15yr,7.4930,7.4930
2019-05-24,INRZeroCurve,15yr,7.5020,7.5020
2019-05-23,INRZeroCurve,15yr,7.5350,7.5350
2019-05-22,INRZeroCurve,15yr,7.5630,7.5630
2019-05-21,INRZeroCurve,15yr,7.5530,7.5530
2019-05-20,INRZeroCurve,15yr,7.6090,7.6090
2019-05-17,INRZeroCurve,15yr,7.6040,7.6040
2019-05-16,INRZeroCurve,15yr,7.6020,7.6020
2019-05-15,INRZeroCurve,15yr,7.5990,7.5990
2019-05-14,INRZeroCurve,15yr,7.6120,7.6120
2019-05-13,INRZeroCurve,15yr,7.6570,7.6570
2019-05-10,INRZeroCurve,15yr,7.6410,7.6410
2019-05-09,INRZeroCurve,15yr,7.6330,7.6330
2019-05-08,INRZeroCurve,15yr,7.6610,7.6610
2019-05-07,INRZeroCurve,15yr,7.6510,7.6510
2019-05-06,INRZeroCurve,15yr,7.7010,7.7010
2019-05-03,INRZeroCurve,15yr,7.6960,7.6960
2019-05-02,INRZeroCurve,15yr,7.73,7.73
2019-04-30,INRZeroCurve,15yr,7.7360,7.7360
2019-04-26,INRZeroCurve,15yr,7.7550,7.7550
2019-04-25,INRZeroCurve,15yr,7.7230,7.7230
2019-04-24,INRZeroCurve,15yr,7.7880,7.7880
2019-04-23,INRZeroCurve,15yr,7.7970,7.7970
2019-04-22,INRZeroCurve,15yr,7.7530,7.7530
2019-04-18,INRZeroCurve,15yr,7.7340,7.7340
2019-04-16,INRZeroCurve,15yr,7.7470,7.7470
2019-04-15,INRZeroCurve,15yr,7.7140,7.7140
2019-04-12,INRZeroCurve,15yr,7.72,7.72
2019-04-11,INRZeroCurve,15yr,7.7250,7.7250
2019-04-10,INRZeroCurve,15yr,7.72,7.72
2019-04-09,INRZeroCurve,15yr,7.7420,7.7420
2019-04-08,INRZeroCurve,15yr,7.6850,7.6850
2019-04-05,INRZeroCurve,15yr,7.66,7.66
2019-04-04,INRZeroCurve,15yr,7.58,7.58
2019-04-03,INRZeroCurve,15yr,7.58,7.58
2019-04-02,INRZeroCurve,15yr,7.6260,7.6260
2019-04-01,INRZeroCurve,15yr,7.6220,7.6220
2019-03-28,INRZeroCurve,15yr,7.6470,7.6470
2019-03-27,INRZeroCurve,15yr,7.6410,7.6410
2019-03-26,INRZeroCurve,15yr,7.64,7.64
2019-03-25,INRZeroCurve,15yr,7.6910,7.6910
2019-03-22,INRZeroCurve,15yr,7.7110,7.7110
2019-03-20,INRZeroCurve,15yr,7.7530,7.7530
2019-03-19,INRZeroCurve,15yr,7.72,7.72
2019-03-18,INRZeroCurve,15yr,7.7760,7.7760
2019-03-15,INRZeroCurve,15yr,7.7870,7.7870
2019-03-14,INRZeroCurve,15yr,7.7820,7.7820
2019-03-13,INRZeroCurve,15yr,7.7730,7.7730
2019-03-12,INRZeroCurve,15yr,7.77,7.77
2019-03-11,INRZeroCurve,15yr,7.7650,7.7650
2019-03-08,INRZeroCurve,15yr,7.7710,7.7710
2019-03-07,INRZeroCurve,15yr,7.7710,7.7710
2019-03-06,INRZeroCurve,15yr,7.7760,7.7760
2019-03-05,INRZeroCurve,15yr,7.7990,7.7990
2019-03-01,INRZeroCurve,15yr,7.8350,7.8350
2019-02-28,INRZeroCurve,15yr,7.8160,7.8160
2019-02-27,INRZeroCurve,15yr,7.7740,7.7740
2019-02-26,INRZeroCurve,15yr,7.7620,7.7620
2019-02-25,INRZeroCurve,15yr,7.7630,7.7630
2019-02-22,INRZeroCurve,15yr,7.7320,7.7320
2019-02-21,INRZeroCurve,15yr,7.7320,7.7320
2019-02-20,INRZeroCurve,15yr,7.73,7.73
2019-02-19,INRZeroCurve,15yr,7.7280,7.7280
2019-02-18,INRZeroCurve,15yr,7.6770,7.6770
2019-02-15,INRZeroCurve,15yr,7.6550,7.6550
2019-02-14,INRZeroCurve,15yr,7.7050,7.7050
2019-02-12,INRZeroCurve,15yr,7.71,7.71
2019-02-11,INRZeroCurve,15yr,7.6630,7.6630
2019-02-08,INRZeroCurve,15yr,7.6520,7.6520
2019-02-07,INRZeroCurve,15yr,7.7080,7.7080
2019-02-06,INRZeroCurve,15yr,7.7280,7.7280
2019-02-05,INRZeroCurve,15yr,7.77,7.77
2019-02-04,INRZeroCurve,15yr,7.6330,7.6330
2019-02-01,INRZeroCurve,15yr,7.6510,7.6510
2019-01-31,INRZeroCurve,15yr,7.6280,7.6280
2019-01-30,INRZeroCurve,15yr,7.6740,7.6740
2019-01-29,INRZeroCurve,15yr,7.69,7.69
2019-01-28,INRZeroCurve,15yr,7.6950,7.6950
2019-01-25,INRZeroCurve,15yr,7.6650,7.6650
2019-01-24,INRZeroCurve,15yr,7.6950,7.6950
2019-01-23,INRZeroCurve,15yr,7.6690,7.6690
2019-01-22,INRZeroCurve,15yr,7.7230,7.7230
2019-01-21,INRZeroCurve,15yr,7.6370,7.6370
2019-01-18,INRZeroCurve,15yr,7.6370,7.6370
2019-01-17,INRZeroCurve,15yr,7.6490,7.6490
2019-01-16,INRZeroCurve,15yr,7.6120,7.6120
2019-01-15,INRZeroCurve,15yr,7.5880,7.5880
2019-01-14,INRZeroCurve,15yr,7.5980,7.5980
2019-01-11,INRZeroCurve,15yr,7.6340,7.6340
2019-01-10,INRZeroCurve,15yr,7.6350,7.6350
2019-01-09,INRZeroCurve,15yr,7.58,7.58
2019-01-08,INRZeroCurve,15yr,7.7320,7.7320
2019-01-07,INRZeroCurve,15yr,7.6360,7.6360
2019-01-04,INRZeroCurve,15yr,7.5990,7.5990
2019-01-03,INRZeroCurve,15yr,7.6020,7.6020
2019-01-02,INRZeroCurve,15yr,7.6040,7.6040
2019-01-01,INRZeroCurve,15yr,7.5690,7.5690
2018-12-31,INRZeroCurve,15yr,7.5990,7.5990
2018-12-28,INRZeroCurve,15yr,7.5270,7.5270
2018-12-27,INRZeroCurve,15yr,7.5380,7.5380
2018-12-26,INRZeroCurve,15yr,7.55,7.55
2018-12-24,INRZeroCurve,15yr,7.5420,7.5420
2018-12-21,INRZeroCurve,15yr,7.5370,7.5370
2018-12-20,INRZeroCurve,15yr,7.5340,7.5340
2018-12-19,INRZeroCurve,15yr,7.5340,7.5340
2019-12-31,INRZeroCurve,20yr,7.1010,7.1010
2019-12-30,INRZeroCurve,20yr,7.0250,7.0250
2019-12-27,INRZeroCurve,20yr,7.0450,7.0450
2019-12-26,INRZeroCurve,20yr,7.0990,7.0990
2019-12-24,INRZeroCurve,20yr,7.0390,7.0390
2019-12-23,INRZeroCurve,20yr,7.0430,7.0430
2019-12-20,INRZeroCurve,20yr,7.0960,7.0960
2019-12-19,INRZeroCurve,20yr,7.2240,7.2240
2019-12-18,INRZeroCurve,20yr,7.2360,7.2360
2019-12-17,INRZeroCurve,20yr,7.2260,7.2260
2019-12-16,INRZeroCurve,20yr,7.2070,7.2070
2019-12-13,INRZeroCurve,20yr,7.2830,7.2830
2019-12-12,INRZeroCurve,20yr,7.30,7.30
2019-12-11,INRZeroCurve,20yr,7.2760,7.2760
2019-12-10,INRZeroCurve,20yr,7.1830,7.1830
2019-12-09,INRZeroCurve,20yr,7.1650,7.1650
2019-12-06,INRZeroCurve,20yr,7.2430,7.2430
2019-12-05,INRZeroCurve,20yr,7.0640,7.0640
2019-12-04,INRZeroCurve,20yr,7.0660,7.0660
2019-12-03,INRZeroCurve,20yr,7.0980,7.0980
2019-12-02,INRZeroCurve,20yr,7.0850,7.0850
2019-11-29,INRZeroCurve,20yr,7.1360,7.1360
2019-11-28,INRZeroCurve,20yr,7.0790,7.0790
2019-11-27,INRZeroCurve,20yr,7.0780,7.0780
2019-11-26,INRZeroCurve,20yr,7.1310,7.1310
2019-11-25,INRZeroCurve,20yr,7.0680,7.0680
2019-11-22,INRZeroCurve,20yr,7.0170,7.0170
2019-11-21,INRZeroCurve,20yr,7.02,7.02
2019-11-20,INRZeroCurve,20yr,7.1530,7.1530
2019-11-19,INRZeroCurve,20yr,7.1610,7.1610
2019-11-18,INRZeroCurve,20yr,7.1670,7.1670
2019-11-15,INRZeroCurve,20yr,7.17,7.17
2019-11-14,INRZeroCurve,20yr,7.1660,7.1660
2019-11-13,INRZeroCurve,20yr,7.1730,7.1730
2019-11-11,INRZeroCurve,20yr,7.1920,7.1920
2019-11-08,INRZeroCurve,20yr,7.1660,7.1660
2019-11-07,INRZeroCurve,20yr,7.1190,7.1190
2019-11-06,INRZeroCurve,20yr,7.0910,7.0910
2019-11-05,INRZeroCurve,20yr,7.0890,7.0890
2019-11-04,INRZeroCurve,20yr,6.9790,6.9790
2019-11-01,INRZeroCurve,20yr,7.0130,7.0130
2019-10-31,INRZeroCurve,20yr,7.0490,7.0490
2019-10-30,INRZeroCurve,20yr,7.0870,7.0870
2019-10-29,INRZeroCurve,20yr,7.0970,7.0970
2019-10-28,INRZeroCurve,20yr,7.0970,7.0970
2019-10-25,INRZeroCurve,20yr,7.0970,7.0970
2019-10-24,INRZeroCurve,20yr,7.0970,7.0970
2019-10-23,INRZeroCurve,20yr,7.13,7.13
2019-10-22,INRZeroCurve,20yr,7.0510,7.0510
2019-10-18,INRZeroCurve,20yr,7.0640,7.0640
2019-10-17,INRZeroCurve,20yr,7.0570,7.0570
2019-10-16,INRZeroCurve,20yr,7.14,7.14
2019-10-15,INRZeroCurve,20yr,7.1280,7.1280
2019-10-14,INRZeroCurve,20yr,7.0920,7.0920
2019-10-11,INRZeroCurve,20yr,7.03,7.03
2019-10-10,INRZeroCurve,20yr,7.0720,7.0720
2019-10-09,INRZeroCurve,20yr,7.0720,7.0720
2019-10-07,INRZeroCurve,20yr,7.0380,7.0380
2019-10-04,INRZeroCurve,20yr,7.0140,7.0140
2019-10-03,INRZeroCurve,20yr,7.0920,7.0920
2019-10-01,INRZeroCurve,20yr,7.1350,7.1350
2019-09-30,INRZeroCurve,20yr,7.1510,7.1510
2019-09-27,INRZeroCurve,20yr,7.1670,7.1670
2019-09-26,INRZeroCurve,20yr,7.1710,7.1710
2019-09-25,INRZeroCurve,20yr,7.2140,7.2140
2019-09-24,INRZeroCurve,20yr,7.2370,7.2370
2019-09-23,INRZeroCurve,20yr,6.9780,6.9780
2019-09-20,INRZeroCurve,20yr,7.0170,7.0170
2019-09-19,INRZeroCurve,20yr,7.0660,7.0660
2019-09-18,INRZeroCurve,20yr,7.1640,7.1640
2019-09-17,INRZeroCurve,20yr,7.1050,7.1050
2019-09-16,INRZeroCurve,20yr,7.0640,7.0640
2019-09-13,INRZeroCurve,20yr,7.0530,7.0530
2019-09-12,INRZeroCurve,20yr,7.0820,7.0820
2019-09-11,INRZeroCurve,20yr,7.0330,7.0330
2019-09-09,INRZeroCurve,20yr,7.0380,7.0380
2019-09-06,INRZeroCurve,20yr,7.0110,7.0110
2019-09-05,INRZeroCurve,20yr,6.9820,6.9820
2019-09-04,INRZeroCurve,20yr,6.8480,6.8480
2019-09-03,INRZeroCurve,20yr,6.8250,6.8250
2019-08-30,INRZeroCurve,20yr,6.8270,6.8270
2019-08-29,INRZeroCurve,20yr,6.8250,6.8250
2019-08-28,INRZeroCurve,20yr,6.8540,6.8540
2019-08-27,INRZeroCurve,20yr,6.8340,6.8340
2019-08-26,INRZeroCurve,20yr,6.8420,6.8420
2019-08-23,INRZeroCurve,20yr,6.8280,6.8280
2019-08-22,INRZeroCurve,20yr,7.0170,7.0170
2019-08-21,INRZeroCurve,20yr,7.0360,7.0360
2019-08-20,INRZeroCurve,20yr,7.0150,7.0150
2019-08-19,INRZeroCurve,20yr,6.9630,6.9630
2019-08-16,INRZeroCurve,20yr,6.9840,6.9840
2019-08-14,INRZeroCurve,20yr,6.8980,6.8980
2019-08-13,INRZeroCurve,20yr,6.8690,6.8690
2019-08-09,INRZeroCurve,20yr,6.7890,6.7890
2019-08-08,INRZeroCurve,20yr,6.7980,6.7980
2019-08-07,INRZeroCurve,20yr,6.8120,6.8120
2019-08-06,INRZeroCurve,20yr,6.8220,6.8220
2019-08-05,INRZeroCurve,20yr,6.7980,6.7980
2019-08-02,INRZeroCurve,20yr,6.8450,6.8450
2019-08-01,INRZeroCurve,20yr,6.8370,6.8370
2019-07-31,INRZeroCurve,20yr,6.8390,6.8390
2019-07-30,INRZeroCurve,20yr,6.8530,6.8530
2019-07-29,INRZeroCurve,20yr,6.8490,6.8490
2019-07-26,INRZeroCurve,20yr,6.8580,6.8580
2019-07-25,INRZeroCurve,20yr,6.8610,6.8610
2019-07-24,INRZeroCurve,20yr,6.8490,6.8490
2019-07-23,INRZeroCurve,20yr,6.8070,6.8070
2019-07-22,INRZeroCurve,20yr,6.7280,6.7280
2019-07-19,INRZeroCurve,20yr,6.6660,6.6660
2019-07-18,INRZeroCurve,20yr,6.6770,6.6770
2019-07-17,INRZeroCurve,20yr,6.6690,6.6690
2019-07-16,INRZeroCurve,20yr,6.70,6.70
2019-07-15,INRZeroCurve,20yr,6.7460,6.7460
2019-07-12,INRZeroCurve,20yr,6.7650,6.7650
2019-07-11,INRZeroCurve,20yr,6.8070,6.8070
2019-07-10,INRZeroCurve,20yr,6.8330,6.8330
2019-07-09,INRZeroCurve,20yr,6.8390,6.8390
2019-07-08,INRZeroCurve,20yr,6.8910,6.8910
2019-07-05,INRZeroCurve,20yr,6.9730,6.9730
2019-07-04,INRZeroCurve,20yr,7.0110,7.0110
2019-07-03,INRZeroCurve,20yr,7.0650,7.0650
2019-07-02,INRZeroCurve,20yr,7.0860,7.0860
2019-07-01,INRZeroCurve,20yr,7.01,7.01
2019-06-28,INRZeroCurve,20yr,7.0290,7.0290
2019-06-27,INRZeroCurve,20yr,7.0510,7.0510
2019-06-26,INRZeroCurve,20yr,7.1130,7.1130
2019-06-25,INRZeroCurve,20yr,7.1260,7.1260
2019-06-24,INRZeroCurve,20yr,7.08,7.08
2019-06-21,INRZeroCurve,20yr,7.0020,7.0020
2019-06-20,INRZeroCurve,20yr,7.0480,7.0480
2019-06-19,INRZeroCurve,20yr,7.0480,7.0480
2019-06-18,INRZeroCurve,20yr,7.1870,7.1870
2019-06-17,INRZeroCurve,20yr,7.1640,7.1640
2019-06-14,INRZeroCurve,20yr,7.2230,7.2230
2019-06-13,INRZeroCurve,20yr,7.2230,7.2230
2019-06-12,INRZeroCurve,20yr,7.2740,7.2740
2019-06-11,INRZeroCurve,20yr,7.2950,7.2950
2019-06-10,INRZeroCurve,20yr,7.2430,7.2430
2019-06-07,INRZeroCurve,20yr,7.2180,7.2180
2019-06-06,INRZeroCurve,20yr,7.3160,7.3160
2019-06-04,INRZeroCurve,20yr,7.2530,7.2530
2019-06-03,INRZeroCurve,20yr,7.3080,7.3080
2019-05-31,INRZeroCurve,20yr,7.40,7.40
2019-05-30,INRZeroCurve,20yr,7.3560,7.3560
2019-05-29,INRZeroCurve,20yr,7.3750,7.3750
2019-05-28,INRZeroCurve,20yr,7.4140,7.4140
2019-05-27,INRZeroCurve,20yr,7.48,7.48
2019-05-24,INRZeroCurve,20yr,7.5360,7.5360
2019-05-23,INRZeroCurve,20yr,7.5750,7.5750
2019-05-22,INRZeroCurve,20yr,7.5860,7.5860
2019-05-21,INRZeroCurve,20yr,7.5720,7.5720
2019-05-20,INRZeroCurve,20yr,7.5560,7.5560
2019-05-17,INRZeroCurve,20yr,7.6080,7.6080
2019-05-16,INRZeroCurve,20yr,7.5990,7.5990
2019-05-15,INRZeroCurve,20yr,7.6150,7.6150
2019-05-14,INRZeroCurve,20yr,7.6340,7.6340
2019-05-13,INRZeroCurve,20yr,7.6480,7.6480
2019-05-10,INRZeroCurve,20yr,7.6620,7.6620
2019-05-09,INRZeroCurve,20yr,7.6510,7.6510
2019-05-08,INRZeroCurve,20yr,7.6550,7.6550
2019-05-07,INRZeroCurve,20yr,7.6910,7.6910
2019-05-06,INRZeroCurve,20yr,7.7010,7.7010
2019-05-03,INRZeroCurve,20yr,7.6990,7.6990
2019-05-02,INRZeroCurve,20yr,7.7360,7.7360
2019-04-30,INRZeroCurve,20yr,7.73,7.73
2019-04-26,INRZeroCurve,20yr,7.7470,7.7470
2019-04-25,INRZeroCurve,20yr,7.7120,7.7120
2019-04-24,INRZeroCurve,20yr,7.7910,7.7910
2019-04-23,INRZeroCurve,20yr,7.78,7.78
2019-04-22,INRZeroCurve,20yr,7.7470,7.7470
2019-04-18,INRZeroCurve,20yr,7.7190,7.7190
2019-04-16,INRZeroCurve,20yr,7.7250,7.7250
2019-04-15,INRZeroCurve,20yr,7.7270,7.7270
2019-04-12,INRZeroCurve,20yr,7.7220,7.7220
2019-04-11,INRZeroCurve,20yr,7.7250,7.7250
2019-04-10,INRZeroCurve,20yr,7.7190,7.7190
2019-04-09,INRZeroCurve,20yr,7.7250,7.7250
2019-04-08,INRZeroCurve,20yr,7.6820,7.6820
2019-04-05,INRZeroCurve,20yr,7.6690,7.6690
2019-04-04,INRZeroCurve,20yr,7.6040,7.6040
2019-04-03,INRZeroCurve,20yr,7.5980,7.5980
2019-04-02,INRZeroCurve,20yr,7.6470,7.6470
2019-04-01,INRZeroCurve,20yr,7.6470,7.6470
2019-03-28,INRZeroCurve,20yr,7.6690,7.6690
2019-03-27,INRZeroCurve,20yr,7.6670,7.6670
2019-03-26,INRZeroCurve,20yr,7.6570,7.6570
2019-03-25,INRZeroCurve,20yr,7.7010,7.7010
2019-03-22,INRZeroCurve,20yr,7.7410,7.7410
2019-03-20,INRZeroCurve,20yr,7.7840,7.7840
2019-03-19,INRZeroCurve,20yr,7.7490,7.7490
2019-03-18,INRZeroCurve,20yr,7.7860,7.7860
2019-03-15,INRZeroCurve,20yr,7.78,7.78
2019-03-14,INRZeroCurve,20yr,7.7860,7.7860
2019-03-13,INRZeroCurve,20yr,7.77,7.77
2019-03-12,INRZeroCurve,20yr,7.7640,7.7640
2019-03-11,INRZeroCurve,20yr,7.7780,7.7780
2019-03-08,INRZeroCurve,20yr,7.8040,7.8040
2019-03-07,INRZeroCurve,20yr,7.8080,7.8080
2019-03-06,INRZeroCurve,20yr,7.8170,7.8170
2019-03-05,INRZeroCurve,20yr,7.8180,7.8180
2019-03-01,INRZeroCurve,20yr,7.8380,7.8380
2019-02-28,INRZeroCurve,20yr,7.8520,7.8520
2019-02-27,INRZeroCurve,20yr,7.7850,7.7850
2019-02-26,INRZeroCurve,20yr,7.7830,7.7830
2019-02-25,INRZeroCurve,20yr,7.7820,7.7820
2019-02-22,INRZeroCurve,20yr,7.7550,7.7550
2019-02-21,INRZeroCurve,20yr,7.7570,7.7570
2019-02-20,INRZeroCurve,20yr,7.7720,7.7720
2019-02-19,INRZeroCurve,20yr,7.7680,7.7680
2019-02-18,INRZeroCurve,20yr,7.6790,7.6790
2019-02-15,INRZeroCurve,20yr,7.6740,7.6740
2019-02-14,INRZeroCurve,20yr,7.7130,7.7130
2019-02-12,INRZeroCurve,20yr,7.7020,7.7020
2019-02-11,INRZeroCurve,20yr,7.6860,7.6860
2019-02-08,INRZeroCurve,20yr,7.6730,7.6730
2019-02-07,INRZeroCurve,20yr,7.7060,7.7060
2019-02-06,INRZeroCurve,20yr,7.7370,7.7370
2019-02-05,INRZeroCurve,20yr,7.7450,7.7450
2019-02-04,INRZeroCurve,20yr,7.7120,7.7120
2019-02-01,INRZeroCurve,20yr,7.6130,7.6130
2019-01-31,INRZeroCurve,20yr,7.6890,7.6890
2019-01-30,INRZeroCurve,20yr,7.6950,7.6950
2019-01-29,INRZeroCurve,20yr,7.6840,7.6840
2019-01-28,INRZeroCurve,20yr,7.7120,7.7120
2019-01-25,INRZeroCurve,20yr,7.7110,7.7110
2019-01-24,INRZeroCurve,20yr,7.7060,7.7060
2019-01-23,INRZeroCurve,20yr,7.6940,7.6940
2019-01-22,INRZeroCurve,20yr,7.7160,7.7160
2019-01-21,INRZeroCurve,20yr,7.7110,7.7110
2019-01-18,INRZeroCurve,20yr,7.6780,7.6780
2019-01-17,INRZeroCurve,20yr,7.6940,7.6940
2019-01-16,INRZeroCurve,20yr,7.6340,7.6340
2019-01-15,INRZeroCurve,20yr,7.5840,7.5840
2019-01-14,INRZeroCurve,20yr,7.6340,7.6340
2019-01-11,INRZeroCurve,20yr,7.6390,7.6390
2019-01-10,INRZeroCurve,20yr,7.6230,7.6230
2019-01-09,INRZeroCurve,20yr,7.6230,7.6230
2019-01-08,INRZeroCurve,20yr,7.6880,7.6880
2019-01-07,INRZeroCurve,20yr,7.65,7.65
2019-01-04,INRZeroCurve,20yr,7.6280,7.6280
2019-01-03,INRZeroCurve,20yr,7.5880,7.5880
2019-01-02,INRZeroCurve,20yr,7.6120,7.6120
2019-01-01,INRZeroCurve,20yr,7.5950,7.5950
2018-12-31,INRZeroCurve,20yr,7.5720,7.5720
2018-12-28,INRZeroCurve,20yr,7.5410,7.5410
2018-12-27,INRZeroCurve,20yr,7.5420,7.5420
2018-12-26,INRZeroCurve,20yr,7.5730,7.5730
2018-12-24,INRZeroCurve,20yr,7.5710,7.5710
2018-12-21,INRZeroCurve,20yr,7.5580,7.5580
2018-12-20,INRZeroCurve,20yr,7.5310,7.5310
2018-12-19,INRZeroCurve,20yr,7.5310,7.5310
2019-12-31,INRZeroCurve,30yr,7.1210,7.1210
2019-12-30,INRZeroCurve,30yr,7.1170,7.1170
2019-12-27,INRZeroCurve,30yr,7.1180,7.1180
2019-12-26,INRZeroCurve,30yr,7.1110,7.1110
2019-12-24,INRZeroCurve,30yr,7.1110,7.1110
2019-12-23,INRZeroCurve,30yr,7.0950,7.0950
2019-12-20,INRZeroCurve,30yr,7.1150,7.1150
2019-12-19,INRZeroCurve,30yr,7.2540,7.2540
2019-12-18,INRZeroCurve,30yr,7.2660,7.2660
2019-12-17,INRZeroCurve,30yr,7.2570,7.2570
2019-12-16,INRZeroCurve,30yr,7.3190,7.3190
2019-12-13,INRZeroCurve,30yr,7.38,7.38
2019-12-12,INRZeroCurve,30yr,7.3070,7.3070
2019-12-11,INRZeroCurve,30yr,7.2640,7.2640
2019-12-10,INRZeroCurve,30yr,7.2440,7.2440
2019-12-09,INRZeroCurve,30yr,7.2310,7.2310
2019-12-06,INRZeroCurve,30yr,7.1810,7.1810
2019-12-05,INRZeroCurve,30yr,7.2120,7.2120
2019-12-04,INRZeroCurve,30yr,7.1390,7.1390
2019-12-03,INRZeroCurve,30yr,7.1540,7.1540
2019-12-02,INRZeroCurve,30yr,7.1660,7.1660
2019-11-29,INRZeroCurve,30yr,7.1660,7.1660
2019-11-28,INRZeroCurve,30yr,7.1620,7.1620
2019-11-27,INRZeroCurve,30yr,7.1660,7.1660
2019-11-26,INRZeroCurve,30yr,7.1680,7.1680
2019-11-25,INRZeroCurve,30yr,7.1740,7.1740
2019-11-22,INRZeroCurve,30yr,7.17,7.17
2019-11-21,INRZeroCurve,30yr,7.1630,7.1630
2019-11-20,INRZeroCurve,30yr,7.1630,7.1630
2019-11-19,INRZeroCurve,30yr,7.1770,7.1770
2019-11-18,INRZeroCurve,30yr,7.1930,7.1930
2019-11-15,INRZeroCurve,30yr,7.2050,7.2050
2019-11-14,INRZeroCurve,30yr,7.2090,7.2090
2019-11-13,INRZeroCurve,30yr,7.2380,7.2380
2019-11-11,INRZeroCurve,30yr,7.2610,7.2610
2019-11-08,INRZeroCurve,30yr,7.2520,7.2520
2019-11-07,INRZeroCurve,30yr,7.1720,7.1720
2019-11-06,INRZeroCurve,30yr,7.1680,7.1680
2019-11-05,INRZeroCurve,30yr,7.1930,7.1930
2019-11-04,INRZeroCurve,30yr,7.1750,7.1750
2019-11-01,INRZeroCurve,30yr,7.1740,7.1740
2019-10-31,INRZeroCurve,30yr,7.1240,7.1240
2019-10-30,INRZeroCurve,30yr,7.1740,7.1740
2019-10-29,INRZeroCurve,30yr,7.1690,7.1690
2019-10-28,INRZeroCurve,30yr,7.1690,7.1690
2019-10-25,INRZeroCurve,30yr,7.1690,7.1690
2019-10-24,INRZeroCurve,30yr,7.1470,7.1470
