date,curve,tenor,rate,rate_stressed
14-02-2019,INRZeroCurve,150yr,6.48,6.48
12-02-2019,INRZeroCurve,150yr,6.6,6.6
11-02-2019,INRZeroCurve,150yr,6.58,6.58
08-02-2019,INRZeroCurve,150yr,6.55,6.55
07-02-2019,INRZeroCurve,150yr,6.6,6.6
06-02-2019,INRZeroCurve,150yr,6.77,6.77
05-02-2019,INRZeroCurve,150yr,6.75,6.75
04-02-2019,INRZeroCurve,150yr,6.75,6.75
01-02-2019,INRZeroCurve,150yr,6.8,6.8
31-01-2019,INRZeroCurve,150yr,6.73,6.73
30-01-2019,INRZeroCurve,150yr,6.77,6.77
29-01-2019,INRZeroCurve,150yr,6.75,6.75
28-01-2019,INRZeroCurve,150yr,6.76,6.76
25-01-2019,INRZeroCurve,150yr,6.76,6.76
24-01-2019,INRZeroCurve,150yr,6.77,6.77
23-01-2019,INRZeroCurve,150yr,6.81,6.81
22-01-2019,INRZeroCurve,150yr,6.8,6.8
21-01-2019,INRZeroCurve,150yr,6.8,6.8
18-01-2019,INRZeroCurve,150yr,6.8,6.8
17-01-2019,INRZeroCurve,150yr,6.8,6.8
16-01-2019,INRZeroCurve,150yr,6.84,6.84
15-01-2019,INRZeroCurve,150yr,6.83,6.83
14-01-2019,INRZeroCurve,150yr,6.84,6.84
11-01-2019,INRZeroCurve,150yr,6.87,6.87
10-01-2019,INRZeroCurve,150yr,6.85,6.85
09-01-2019,INRZeroCurve,150yr,6.87,6.87
08-01-2019,INRZeroCurve,150yr,6.85,6.85
07-01-2019,INRZeroCurve,150yr,6.87,6.87
04-01-2019,INRZeroCurve,150yr,6.86,6.86
03-01-2019,INRZeroCurve,150yr,6.88,6.88
02-01-2019,INRZeroCurve,150yr,6.9,6.9
01-01-2019,INRZeroCurve,150yr,6.93,6.93
31-12-2018,INRZeroCurve,150yr,6.92,6.92
28-12-2018,INRZeroCurve,150yr,6.93,6.93
27-12-2018,INRZeroCurve,150yr,6.92,6.92
26-12-2018,INRZeroCurve,150yr,6.91,6.91
24-12-2018,INRZeroCurve,150yr,6.96,6.96
21-12-2018,INRZeroCurve,150yr,6.95,6.95
20-12-2018,INRZeroCurve,150yr,6.95,6.95
19-12-2018,INRZeroCurve,150yr,6.95,6.95
18-12-2018,INRZeroCurve,150yr,6.93 ,6.93 
15-12-2018,INRZeroCurve,150yr,6.93 ,6.93 
14-12-2018,INRZeroCurve,150yr,6.92 ,6.92 
12-12-2018,INRZeroCurve,150yr,6.94 ,6.94 
11-12-2018,INRZeroCurve,150yr,6.91 ,6.91 
08-12-2018,INRZeroCurve,150yr,6.92 ,6.92 
07-12-2018,INRZeroCurve,150yr,6.94 ,6.94 
06-12-2018,INRZeroCurve,150yr,6.94 ,6.94 
05-12-2018,INRZeroCurve,150yr,6.92 ,6.92 
04-12-2018,INRZeroCurve,150yr,6.90 ,6.90 
31-12-2019,INRZeroCurve,175yr,5.19,5.19
30-12-2019,INRZeroCurve,175yr,5.22,5.22
27-12-2019,INRZeroCurve,175yr,5.26,5.26
26-12-2019,INRZeroCurve,175yr,5.25,5.25
24-12-2019,INRZeroCurve,175yr,5.29,5.29
23-12-2019,INRZeroCurve,175yr,5.26,5.26
20-12-2019,INRZeroCurve,175yr,5.32,5.32
19-12-2019,INRZeroCurve,175yr,5.31,5.31
18-12-2019,INRZeroCurve,175yr,5.3,5.3
17-12-2019,INRZeroCurve,175yr,5.26,5.26
16-12-2019,INRZeroCurve,175yr,5.24,5.24
13-12-2019,INRZeroCurve,175yr,5.25,5.25
12-12-2019,INRZeroCurve,175yr,5.23,5.23
11-12-2019,INRZeroCurve,175yr,5.2,5.2
10-12-2019,INRZeroCurve,175yr,5.18,5.18
09-12-2019,INRZeroCurve,175yr,5.12,5.12
06-12-2019,INRZeroCurve,175yr,5.24,5.24
05-12-2019,INRZeroCurve,175yr,5.14,5.14
04-12-2019,INRZeroCurve,175yr,5.08,5.08
03-12-2019,INRZeroCurve,175yr,5.12,5.12
02-12-2019,INRZeroCurve,175yr,5.09,5.09
29-11-2019,INRZeroCurve,175yr,5.11,5.11
28-11-2019,INRZeroCurve,175yr,5.11,5.11
27-11-2019,INRZeroCurve,175yr,5.14,5.14
26-11-2019,INRZeroCurve,175yr,5.15,5.15
25-11-2019,INRZeroCurve,175yr,5.15,5.15
22-11-2019,INRZeroCurve,175yr,5.14,5.14
21-11-2019,INRZeroCurve,175yr,5.14,5.14
20-11-2019,INRZeroCurve,175yr,5.16,5.16
19-11-2019,INRZeroCurve,175yr,5.15,5.15
18-11-2019,INRZeroCurve,175yr,5.15,5.15
15-11-2019,INRZeroCurve,175yr,5.17,5.17
14-11-2019,INRZeroCurve,175yr,5.16,5.16
13-11-2019,INRZeroCurve,175yr,5.21,5.21
11-11-2019,INRZeroCurve,175yr,5.2,5.2
08-11-2019,INRZeroCurve,175yr,5.21,5.21
07-11-2019,INRZeroCurve,175yr,5.17,5.17
06-11-2019,INRZeroCurve,175yr,5.22,5.22
05-11-2019,INRZeroCurve,175yr,5.24,5.24
04-11-2019,INRZeroCurve,175yr,5.23,5.23
01-11-2019,INRZeroCurve,175yr,5.25,5.25
31-10-2019,INRZeroCurve,175yr,5.25,5.25
30-10-2019,INRZeroCurve,175yr,5.28,5.28
29-10-2019,INRZeroCurve,175yr,5.28,5.28
28-10-2019,INRZeroCurve,175yr,5.28,5.28
25-10-2019,INRZeroCurve,175yr,5.28,5.28
24-10-2019,INRZeroCurve,175yr,5.27,5.27
23-10-2019,INRZeroCurve,175yr,5.3,5.3
22-10-2019,INRZeroCurve,175yr,5.28,5.28
18-10-2019,INRZeroCurve,175yr,5.27,5.27
17-10-2019,INRZeroCurve,175yr,5.32,5.32
16-10-2019,INRZeroCurve,175yr,5.33,5.33
15-10-2019,INRZeroCurve,175yr,5.32,5.32
14-10-2019,INRZeroCurve,175yr,5.34,5.34
11-10-2019,INRZeroCurve,175yr,5.38,5.38
10-10-2019,INRZeroCurve,175yr,5.38,5.38
09-10-2019,INRZeroCurve,175yr,5.39,5.39
07-10-2019,INRZeroCurve,175yr,5.36,5.36
04-10-2019,INRZeroCurve,175yr,5.4,5.4
03-10-2019,INRZeroCurve,175yr,5.43,5.43
01-10-2019,INRZeroCurve,175yr,5.49,5.49
30-09-2019,INRZeroCurve,175yr,5.5,5.5
27-09-2019,INRZeroCurve,175yr,5.56,5.56
26-09-2019,INRZeroCurve,175yr,5.55,5.55
25-09-2019,INRZeroCurve,175yr,5.59,5.59
24-09-2019,INRZeroCurve,175yr,5.53,5.53
23-09-2019,INRZeroCurve,175yr,5.59,5.59
20-09-2019,INRZeroCurve,175yr,5.55,5.55
19-09-2019,INRZeroCurve,175yr,5.55,5.55
18-09-2019,INRZeroCurve,175yr,5.6,5.6
17-09-2019,INRZeroCurve,175yr,5.6,5.6
16-09-2019,INRZeroCurve,175yr,5.6,5.6
13-09-2019,INRZeroCurve,175yr,5.6,5.6
12-09-2019,INRZeroCurve,175yr,5.61,5.61
11-09-2019,INRZeroCurve,175yr,5.65,5.65
09-09-2019,INRZeroCurve,175yr,5.66,5.66
06-09-2019,INRZeroCurve,175yr,5.66,5.66
05-09-2019,INRZeroCurve,175yr,5.62,5.62
04-09-2019,INRZeroCurve,175yr,5.68,5.68
03-09-2019,INRZeroCurve,175yr,5.68,5.68
30-08-2019,INRZeroCurve,175yr,5.7,5.7
29-08-2019,INRZeroCurve,175yr,5.7,5.7
28-08-2019,INRZeroCurve,175yr,5.71,5.71
27-08-2019,INRZeroCurve,175yr,5.63,5.63
26-08-2019,INRZeroCurve,175yr,5.65,5.65
23-08-2019,INRZeroCurve,175yr,5.68,5.68
22-08-2019,INRZeroCurve,175yr,5.67,5.67
21-08-2019,INRZeroCurve,175yr,5.72,5.72
20-08-2019,INRZeroCurve,175yr,5.72,5.72
19-08-2019,INRZeroCurve,175yr,5.73,5.73
16-08-2019,INRZeroCurve,175yr,5.72,5.72
14-08-2019,INRZeroCurve,175yr,5.74,5.74
13-08-2019,INRZeroCurve,175yr,5.68,5.68
09-08-2019,INRZeroCurve,175yr,5.66,5.66
08-08-2019,INRZeroCurve,175yr,5.65,5.65
07-08-2019,INRZeroCurve,175yr,5.78,5.78
06-08-2019,INRZeroCurve,175yr,5.76,5.76
05-08-2019,INRZeroCurve,175yr,5.8,5.8
02-08-2019,INRZeroCurve,175yr,5.81,5.81
01-08-2019,INRZeroCurve,175yr,5.89,5.89
31-07-2019,INRZeroCurve,175yr,5.93,5.93
30-07-2019,INRZeroCurve,175yr,5.94,5.94
29-07-2019,INRZeroCurve,175yr,5.91,5.91
26-07-2019,INRZeroCurve,175yr,5.95,5.95
25-07-2019,INRZeroCurve,175yr,5.97,5.97
24-07-2019,INRZeroCurve,175yr,5.96,5.96
23-07-2019,INRZeroCurve,175yr,5.93,5.93
22-07-2019,INRZeroCurve,175yr,5.91,5.91
19-07-2019,INRZeroCurve,175yr,5.89,5.89
18-07-2019,INRZeroCurve,175yr,5.95,5.95
17-07-2019,INRZeroCurve,175yr,5.97,5.97
16-07-2019,INRZeroCurve,175yr,5.98,5.98
15-07-2019,INRZeroCurve,175yr,5.97,5.97
12-07-2019,INRZeroCurve,175yr,6.02,6.02
11-07-2019,INRZeroCurve,175yr,6.07,6.07
10-07-2019,INRZeroCurve,175yr,6.05,6.05
09-07-2019,INRZeroCurve,175yr,6.05,6.05
08-07-2019,INRZeroCurve,175yr,6.01,6.01
05-07-2019,INRZeroCurve,175yr,6.04,6.04
04-07-2019,INRZeroCurve,175yr,6.1,6.1
03-07-2019,INRZeroCurve,175yr,6.12,6.12
02-07-2019,INRZeroCurve,175yr,6.11,6.11
01-07-2019,INRZeroCurve,175yr,6.12,6.12
28-06-2019,INRZeroCurve,175yr,6.13,6.13
27-06-2019,INRZeroCurve,175yr,6.14,6.14
26-06-2019,INRZeroCurve,175yr,6.15,6.15
25-06-2019,INRZeroCurve,175yr,6.08,6.08
24-06-2019,INRZeroCurve,175yr,6.08,6.08
21-06-2019,INRZeroCurve,175yr,6.08,6.08
20-06-2019,INRZeroCurve,175yr,6.05,6.05
19-06-2019,INRZeroCurve,175yr,6.11,6.11
18-06-2019,INRZeroCurve,175yr,6.08,6.08
17-06-2019,INRZeroCurve,175yr,6.09,6.09
14-06-2019,INRZeroCurve,175yr,6.13,6.13
13-06-2019,INRZeroCurve,175yr,6.12,6.12
12-06-2019,INRZeroCurve,175yr,6.11,6.11
11-06-2019,INRZeroCurve,175yr,6.04,6.04
10-06-2019,INRZeroCurve,175yr,6.04,6.04
07-06-2019,INRZeroCurve,175yr,6.05,6.05
06-06-2019,INRZeroCurve,175yr,6.04,6.04
04-06-2019,INRZeroCurve,175yr,6.16,6.16
03-06-2019,INRZeroCurve,175yr,6.13,6.13
31-05-2019,INRZeroCurve,175yr,6.22,6.22
30-05-2019,INRZeroCurve,175yr,6.3,6.3
29-05-2019,INRZeroCurve,175yr,6.29,6.29
28-05-2019,INRZeroCurve,175yr,6.3,6.3
27-05-2019,INRZeroCurve,175yr,6.3,6.3
24-05-2019,INRZeroCurve,175yr,6.37,6.37
23-05-2019,INRZeroCurve,175yr,6.37,6.37
22-05-2019,INRZeroCurve,175yr,6.41,6.41
21-05-2019,INRZeroCurve,175yr,6.41,6.41
20-05-2019,INRZeroCurve,175yr,6.35,6.35
17-05-2019,INRZeroCurve,175yr,6.43,6.43
16-05-2019,INRZeroCurve,175yr,6.4,6.4
15-05-2019,INRZeroCurve,175yr,6.43,6.43
14-05-2019,INRZeroCurve,175yr,6.45,6.45
13-05-2019,INRZeroCurve,175yr,6.49,6.49
10-05-2019,INRZeroCurve,175yr,6.53,6.53
09-05-2019,INRZeroCurve,175yr,6.52,6.52
08-05-2019,INRZeroCurve,175yr,6.53,6.53
07-05-2019,INRZeroCurve,175yr,6.47,6.47
06-05-2019,INRZeroCurve,175yr,6.46,6.46
03-05-2019,INRZeroCurve,175yr,6.5,6.5
02-05-2019,INRZeroCurve,175yr,6.48,6.48
30-04-2019,INRZeroCurve,175yr,6.5,6.5
26-04-2019,INRZeroCurve,175yr,6.46,6.46
25-04-2019,INRZeroCurve,175yr,6.5,6.5
24-04-2019,INRZeroCurve,175yr,6.5,6.5
23-04-2019,INRZeroCurve,175yr,6.44,6.44
22-04-2019,INRZeroCurve,175yr,6.43,6.43
18-04-2019,INRZeroCurve,175yr,6.44,6.44
16-04-2019,INRZeroCurve,175yr,6.41,6.41
15-04-2019,INRZeroCurve,175yr,6.41,6.41
12-04-2019,INRZeroCurve,175yr,6.34,6.34
11-04-2019,INRZeroCurve,175yr,6.38,6.38
10-04-2019,INRZeroCurve,175yr,6.36,6.36
09-04-2019,INRZeroCurve,175yr,6.31,6.31
08-04-2019,INRZeroCurve,175yr,6.3,6.3
05-04-2019,INRZeroCurve,175yr,6.3,6.3
04-04-2019,INRZeroCurve,175yr,6.29,6.29
03-04-2019,INRZeroCurve,175yr,6.3,6.3
02-04-2019,INRZeroCurve,175yr,6.31,6.31
01-04-2019,INRZeroCurve,175yr,6.31,6.31
28-03-2019,INRZeroCurve,175yr,6.37,6.37
27-03-2019,INRZeroCurve,175yr,6.38,6.38
26-03-2019,INRZeroCurve,175yr,6.37,6.37
25-03-2019,INRZeroCurve,175yr,6.37,6.37
22-03-2019,INRZeroCurve,175yr,6.39,6.39
20-03-2019,INRZeroCurve,175yr,6.41,6.41
19-03-2019,INRZeroCurve,175yr,6.42,6.42
18-03-2019,INRZeroCurve,175yr,6.41,6.41
15-03-2019,INRZeroCurve,175yr,6.4,6.4
14-03-2019,INRZeroCurve,175yr,6.42,6.42
13-03-2019,INRZeroCurve,175yr,6.48,6.48
12-03-2019,INRZeroCurve,175yr,6.47,6.47
11-03-2019,INRZeroCurve,175yr,6.5,6.5
08-03-2019,INRZeroCurve,175yr,6.47,6.47
07-03-2019,INRZeroCurve,175yr,6.48,6.48
06-03-2019,INRZeroCurve,175yr,6.51,6.51
05-03-2019,INRZeroCurve,175yr,6.49,6.49
01-03-2019,INRZeroCurve,175yr,6.5,6.5
28-02-2019,INRZeroCurve,175yr,6.51,6.51
27-02-2019,INRZeroCurve,175yr,6.52,6.52
26-02-2019,INRZeroCurve,175yr,6.5,6.5
25-02-2019,INRZeroCurve,175yr,6.53,6.53
22-02-2019,INRZeroCurve,175yr,6.61,6.61
21-02-2019,INRZeroCurve,175yr,6.48,6.48
20-02-2019,INRZeroCurve,175yr,6.5,6.5
19-02-2019,INRZeroCurve,175yr,6.5,6.5
18-02-2019,INRZeroCurve,175yr,6.5,6.5
15-02-2019,INRZeroCurve,175yr,6.46,6.46
14-02-2019,INRZeroCurve,175yr,6.48,6.48
12-02-2019,INRZeroCurve,175yr,6.6,6.6
11-02-2019,INRZeroCurve,175yr,6.58,6.58
08-02-2019,INRZeroCurve,175yr,6.55,6.55
07-02-2019,INRZeroCurve,175yr,6.6,6.6
06-02-2019,INRZeroCurve,175yr,6.77,6.77
05-02-2019,INRZeroCurve,175yr,6.75,6.75
04-02-2019,INRZeroCurve,175yr,6.75,6.75
01-02-2019,INRZeroCurve,175yr,6.8,6.8
31-01-2019,INRZeroCurve,175yr,6.73,6.73
30-01-2019,INRZeroCurve,175yr,6.77,6.77
29-01-2019,INRZeroCurve,175yr,6.75,6.75
28-01-2019,INRZeroCurve,175yr,6.76,6.76
25-01-2019,INRZeroCurve,175yr,6.76,6.76
24-01-2019,INRZeroCurve,175yr,6.77,6.77
23-01-2019,INRZeroCurve,175yr,6.81,6.81
22-01-2019,INRZeroCurve,175yr,6.8,6.8
21-01-2019,INRZeroCurve,175yr,6.8,6.8
18-01-2019,INRZeroCurve,175yr,6.8,6.8
17-01-2019,INRZeroCurve,175yr,6.8,6.8
16-01-2019,INRZeroCurve,175yr,6.84,6.84
15-01-2019,INRZeroCurve,175yr,6.83,6.83
14-01-2019,INRZeroCurve,175yr,6.84,6.84
11-01-2019,INRZeroCurve,175yr,6.87,6.87
10-01-2019,INRZeroCurve,175yr,6.85,6.85
09-01-2019,INRZeroCurve,175yr,6.87,6.87
08-01-2019,INRZeroCurve,175yr,6.85,6.85
07-01-2019,INRZeroCurve,175yr,6.87,6.87
04-01-2019,INRZeroCurve,175yr,6.86,6.86
03-01-2019,INRZeroCurve,175yr,6.88,6.88
02-01-2019,INRZeroCurve,175yr,6.9,6.9
01-01-2019,INRZeroCurve,175yr,6.93,6.93
31-12-2018,INRZeroCurve,175yr,6.92,6.92
28-12-2018,INRZeroCurve,175yr,6.93,6.93
27-12-2018,INRZeroCurve,175yr,6.92,6.92
26-12-2018,INRZeroCurve,175yr,6.91,6.91
24-12-2018,INRZeroCurve,175yr,6.96,6.96
21-12-2018,INRZeroCurve,175yr,6.95,6.95
20-12-2018,INRZeroCurve,175yr,6.95,6.95
19-12-2018,INRZeroCurve,175yr,6.95,6.95
18-12-2018,INRZeroCurve,175yr,6.96 ,6.96 
15-12-2018,INRZeroCurve,175yr,6.93 ,6.93 
14-12-2018,INRZeroCurve,175yr,6.95 ,6.95 
12-12-2018,INRZeroCurve,175yr,6.99 ,6.99 
11-12-2018,INRZeroCurve,175yr,6.91 ,6.91 
08-12-2018,INRZeroCurve,175yr,6.96 ,6.96 
07-12-2018,INRZeroCurve,175yr,6.91 ,6.91 
06-12-2018,INRZeroCurve,175yr,6.90 ,6.90 
05-12-2018,INRZeroCurve,175yr,6.96 ,6.96 
04-12-2018,INRZeroCurve,175yr,6.97 ,6.97 
31-12-2019,INRZeroCurve,200yr,5.776,5.776
30-12-2019,INRZeroCurve,200yr,5.831,5.831
27-12-2019,INRZeroCurve,200yr,5.82,5.82
26-12-2019,INRZeroCurve,200yr,5.788,5.788
24-12-2019,INRZeroCurve,200yr,5.809,5.809
23-12-2019,INRZeroCurve,200yr,5.837,5.837
20-12-2019,INRZeroCurve,200yr,5.878,5.878
19-12-2019,INRZeroCurve,200yr,5.819,5.819
18-12-2019,INRZeroCurve,200yr,5.786,5.786
17-12-2019,INRZeroCurve,200yr,5.821,5.821
16-12-2019,INRZeroCurve,200yr,5.808,5.808
13-12-2019,INRZeroCurve,200yr,5.782,5.782
12-12-2019,INRZeroCurve,200yr,5.764,5.764
11-12-2019,INRZeroCurve,200yr,5.765,5.765
10-12-2019,INRZeroCurve,200yr,5.746,5.746
09-12-2019,INRZeroCurve,200yr,5.726,5.726
06-12-2019,INRZeroCurve,200yr,5.727,5.727
05-12-2019,INRZeroCurve,200yr,5.67,5.67
04-12-2019,INRZeroCurve,200yr,5.508,5.508
03-12-2019,INRZeroCurve,200yr,5.516,5.516
02-12-2019,INRZeroCurve,200yr,5.523,5.523
29-11-2019,INRZeroCurve,200yr,5.524,5.524
28-11-2019,INRZeroCurve,200yr,5.515,5.515
27-11-2019,INRZeroCurve,200yr,5.548,5.548
26-11-2019,INRZeroCurve,200yr,5.556,5.556
25-11-2019,INRZeroCurve,200yr,5.557,5.557
22-11-2019,INRZeroCurve,200yr,5.558,5.558
21-11-2019,INRZeroCurve,200yr,5.567,5.567
20-11-2019,INRZeroCurve,200yr,5.562,5.562
19-11-2019,INRZeroCurve,200yr,5.589,5.589
18-11-2019,INRZeroCurve,200yr,5.596,5.596
15-11-2019,INRZeroCurve,200yr,5.597,5.597
14-11-2019,INRZeroCurve,200yr,5.613,5.613
13-11-2019,INRZeroCurve,200yr,5.652,5.652
11-11-2019,INRZeroCurve,200yr,5.646,5.646
08-11-2019,INRZeroCurve,200yr,5.673,5.673
07-11-2019,INRZeroCurve,200yr,5.644,5.644
06-11-2019,INRZeroCurve,200yr,5.62,5.62
05-11-2019,INRZeroCurve,200yr,5.671,5.671
04-11-2019,INRZeroCurve,200yr,5.622,5.622
01-11-2019,INRZeroCurve,200yr,5.617,5.617
31-10-2019,INRZeroCurve,200yr,5.607,5.607
30-10-2019,INRZeroCurve,200yr,5.639,5.639
29-10-2019,INRZeroCurve,200yr,5.653,5.653
28-10-2019,INRZeroCurve,200yr,5.653,5.653
25-10-2019,INRZeroCurve,200yr,5.653,5.653
24-10-2019,INRZeroCurve,200yr,5.648,5.648
23-10-2019,INRZeroCurve,200yr,5.667,5.667
22-10-2019,INRZeroCurve,200yr,5.668,5.668
18-10-2019,INRZeroCurve,200yr,5.702,5.702
17-10-2019,INRZeroCurve,200yr,5.678,5.678
16-10-2019,INRZeroCurve,200yr,5.709,5.709
15-10-2019,INRZeroCurve,200yr,5.716,5.716
14-10-2019,INRZeroCurve,200yr,5.753,5.753
11-10-2019,INRZeroCurve,200yr,5.731,5.731
10-10-2019,INRZeroCurve,200yr,5.732,5.732
09-10-2019,INRZeroCurve,200yr,5.757,5.757
07-10-2019,INRZeroCurve,200yr,5.782,5.782
04-10-2019,INRZeroCurve,200yr,5.743,5.743
03-10-2019,INRZeroCurve,200yr,5.791,5.791
01-10-2019,INRZeroCurve,200yr,5.793,5.793
30-09-2019,INRZeroCurve,200yr,5.906,5.906
27-09-2019,INRZeroCurve,200yr,5.866,5.866
26-09-2019,INRZeroCurve,200yr,5.832,5.832
25-09-2019,INRZeroCurve,200yr,5.856,5.856
24-09-2019,INRZeroCurve,200yr,5.756,5.756
23-09-2019,INRZeroCurve,200yr,5.728,5.728
20-09-2019,INRZeroCurve,200yr,5.806,5.806
19-09-2019,INRZeroCurve,200yr,5.743,5.743
18-09-2019,INRZeroCurve,200yr,5.831,5.831
17-09-2019,INRZeroCurve,200yr,5.773,5.773
16-09-2019,INRZeroCurve,200yr,5.774,5.774
13-09-2019,INRZeroCurve,200yr,5.753,5.753
12-09-2019,INRZeroCurve,200yr,5.76,5.76
11-09-2019,INRZeroCurve,200yr,5.761,5.761
09-09-2019,INRZeroCurve,200yr,5.779,5.779
06-09-2019,INRZeroCurve,200yr,5.776,5.776
05-09-2019,INRZeroCurve,200yr,5.794,5.794
04-09-2019,INRZeroCurve,200yr,5.812,5.812
03-09-2019,INRZeroCurve,200yr,5.836,5.836
30-08-2019,INRZeroCurve,200yr,5.841,5.841
29-08-2019,INRZeroCurve,200yr,5.845,5.845
28-08-2019,INRZeroCurve,200yr,5.809,5.809
27-08-2019,INRZeroCurve,200yr,5.806,5.806
26-08-2019,INRZeroCurve,200yr,5.899,5.899
23-08-2019,INRZeroCurve,200yr,5.895,5.895
22-08-2019,INRZeroCurve,200yr,5.879,5.879
21-08-2019,INRZeroCurve,200yr,5.857,5.857
20-08-2019,INRZeroCurve,200yr,5.905,5.905
19-08-2019,INRZeroCurve,200yr,5.895,5.895
16-08-2019,INRZeroCurve,200yr,5.98,5.98
14-08-2019,INRZeroCurve,200yr,5.935,5.935
13-08-2019,INRZeroCurve,200yr,5.908,5.908
09-08-2019,INRZeroCurve,200yr,5.894,5.894
08-08-2019,INRZeroCurve,200yr,5.928,5.928
07-08-2019,INRZeroCurve,200yr,5.994,5.994
06-08-2019,INRZeroCurve,200yr,5.996,5.996
05-08-2019,INRZeroCurve,200yr,6.011,6.011
02-08-2019,INRZeroCurve,200yr,6.05,6.05
01-08-2019,INRZeroCurve,200yr,6.019,6.019
31-07-2019,INRZeroCurve,200yr,6.042,6.042
30-07-2019,INRZeroCurve,200yr,6.042,6.042
29-07-2019,INRZeroCurve,200yr,6.101,6.101
26-07-2019,INRZeroCurve,200yr,6.085,6.085
25-07-2019,INRZeroCurve,200yr,6.094,6.094
24-07-2019,INRZeroCurve,200yr,6.075,6.075
23-07-2019,INRZeroCurve,200yr,6.069,6.069
22-07-2019,INRZeroCurve,200yr,6.057,6.057
19-07-2019,INRZeroCurve,200yr,6.069,6.069
18-07-2019,INRZeroCurve,200yr,6.098,6.098
17-07-2019,INRZeroCurve,200yr,6.114,6.114
16-07-2019,INRZeroCurve,200yr,6.157,6.157
15-07-2019,INRZeroCurve,200yr,6.179,6.179
12-07-2019,INRZeroCurve,200yr,6.189,6.189
11-07-2019,INRZeroCurve,200yr,6.204,6.204
10-07-2019,INRZeroCurve,200yr,6.157,6.157
09-07-2019,INRZeroCurve,200yr,6.131,6.131
08-07-2019,INRZeroCurve,200yr,6.167,6.167
05-07-2019,INRZeroCurve,200yr,6.232,6.232
04-07-2019,INRZeroCurve,200yr,6.247,6.247
03-07-2019,INRZeroCurve,200yr,6.255,6.255
02-07-2019,INRZeroCurve,200yr,6.283,6.283
01-07-2019,INRZeroCurve,200yr,6.298,6.298
28-06-2019,INRZeroCurve,200yr,6.287,6.287
27-06-2019,INRZeroCurve,200yr,6.288,6.288
26-06-2019,INRZeroCurve,200yr,6.242,6.242
25-06-2019,INRZeroCurve,200yr,6.216,6.216
24-06-2019,INRZeroCurve,200yr,6.218,6.218
21-06-2019,INRZeroCurve,200yr,6.188,6.188
20-06-2019,INRZeroCurve,200yr,6.249,6.249
19-06-2019,INRZeroCurve,200yr,6.21,6.21
18-06-2019,INRZeroCurve,200yr,6.238,6.238
17-06-2019,INRZeroCurve,200yr,6.219,6.219
14-06-2019,INRZeroCurve,200yr,6.282,6.282
13-06-2019,INRZeroCurve,200yr,6.296,6.296
12-06-2019,INRZeroCurve,200yr,6.297,6.297
11-06-2019,INRZeroCurve,200yr,6.292,6.292
10-06-2019,INRZeroCurve,200yr,6.273,6.273
07-06-2019,INRZeroCurve,200yr,6.276,6.276
06-06-2019,INRZeroCurve,200yr,6.343,6.343
04-06-2019,INRZeroCurve,200yr,6.357,6.357
03-06-2019,INRZeroCurve,200yr,6.397,6.397
31-05-2019,INRZeroCurve,200yr,6.452,6.452
30-05-2019,INRZeroCurve,200yr,6.491,6.491
29-05-2019,INRZeroCurve,200yr,6.465,6.465
28-05-2019,INRZeroCurve,200yr,6.492,6.492
27-05-2019,INRZeroCurve,200yr,6.499,6.499
24-05-2019,INRZeroCurve,200yr,6.508,6.508
23-05-2019,INRZeroCurve,200yr,6.528,6.528
22-05-2019,INRZeroCurve,200yr,6.535,6.535
21-05-2019,INRZeroCurve,200yr,6.542,6.542
20-05-2019,INRZeroCurve,200yr,6.594,6.594
17-05-2019,INRZeroCurve,200yr,6.602,6.602
16-05-2019,INRZeroCurve,200yr,6.609,6.609
15-05-2019,INRZeroCurve,200yr,6.622,6.622
14-05-2019,INRZeroCurve,200yr,6.629,6.629
13-05-2019,INRZeroCurve,200yr,6.718,6.718
10-05-2019,INRZeroCurve,200yr,6.713,6.713
09-05-2019,INRZeroCurve,200yr,6.713,6.713
08-05-2019,INRZeroCurve,200yr,6.713,6.713
07-05-2019,INRZeroCurve,200yr,6.714,6.714
06-05-2019,INRZeroCurve,200yr,6.755,6.755
03-05-2019,INRZeroCurve,200yr,6.709,6.709
02-05-2019,INRZeroCurve,200yr,6.722,6.722
30-04-2019,INRZeroCurve,200yr,6.766,6.766
26-04-2019,INRZeroCurve,200yr,6.762,6.762
25-04-2019,INRZeroCurve,200yr,6.731,6.731
24-04-2019,INRZeroCurve,200yr,6.762,6.762
23-04-2019,INRZeroCurve,200yr,6.756,6.756
22-04-2019,INRZeroCurve,200yr,6.726,6.726
18-04-2019,INRZeroCurve,200yr,6.709,6.709
16-04-2019,INRZeroCurve,200yr,6.698,6.698
15-04-2019,INRZeroCurve,200yr,6.699,6.699
12-04-2019,INRZeroCurve,200yr,6.664,6.664
11-04-2019,INRZeroCurve,200yr,6.646,6.646
10-04-2019,INRZeroCurve,200yr,6.659,6.659
09-04-2019,INRZeroCurve,200yr,6.611,6.611
08-04-2019,INRZeroCurve,200yr,6.57,6.57
05-04-2019,INRZeroCurve,200yr,6.572,6.572
04-04-2019,INRZeroCurve,200yr,6.483,6.483
03-04-2019,INRZeroCurve,200yr,6.484,6.484
02-04-2019,INRZeroCurve,200yr,6.515,6.515
01-04-2019,INRZeroCurve,200yr,6.552,6.552
28-03-2019,INRZeroCurve,200yr,6.576,6.576
27-03-2019,INRZeroCurve,200yr,6.554,6.554
26-03-2019,INRZeroCurve,200yr,6.566,6.566
